poll_reading_id,response_option_id,response_kind,candidate_id,candidate_name,candidate_observation_status,response_label,option_order,reported_value,share,notes
forum_2014_apr14_five_way_rob,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_apr14_five_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,3,24,0.24,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_apr14_five_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,34,0.34,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_apr14_five_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_apr14_five_way_rob,dont-know,dont_know,,,,Don't know,6,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_three_way,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,25,0.25,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_three_way,tory,candidate,tory,John Tory,individually_published,John Tory,2,29,0.29,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_three_way,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,40,0.4,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_three_way,dont-know,dont_know,,,,Don't know,4,7,0.07,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_four_way_no_ford,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,34,0.34,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_four_way_no_ford,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_four_way_no_ford,tory,candidate,tory,John Tory,individually_published,John Tory,3,32,0.32,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_four_way_no_ford,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_four_way_no_ford,dont-know,dont_know,,,,Don't know,5,22,0.22,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_five_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,22,0.22,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_five_way_rob,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_five_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,3,27,0.27,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_five_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,33,0.33,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_five_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may01_five_way_rob,dont-know,dont_know,,,,Don't know,6,7,0.07,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,24,0.24,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_rob,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,3,27,0.27,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,36,0.36,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_rob,dont-know,dont_know,,,,Don't know,6,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_doug,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,1,20,0.2,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_doug,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_doug,tory,candidate,tory,John Tory,individually_published,John Tory,3,26,0.26,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_doug,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,37,0.37,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_doug,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_doug,dont-know,dont_know,,,,Don't know,6,8,0.08,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_four_way_no_ford,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,39,0.39,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_four_way_no_ford,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_four_way_no_ford,tory,candidate,tory,John Tory,individually_published,John Tory,3,36,0.36,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_four_way_no_ford,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_four_way_no_ford,dont-know,dont_know,,,,Don't know,5,15,0.15,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_norm_kelly,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,40,0.4,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_norm_kelly,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_norm_kelly,tory,candidate,tory,John Tory,individually_published,John Tory,3,33,0.33,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_norm_kelly,norm-kelly,candidate,norm-kelly,Norm Kelly,individually_published,Norm Kelly,4,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_norm_kelly,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_five_way_norm_kelly,dont-know,dont_know,,,,Don't know,6,15,0.15,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_three_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,27,0.27,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_three_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,2,31,0.31,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_three_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,36,0.36,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_three_way_rob,dont-know,dont_know,,,,Don't know,4,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_three_way_doug,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,1,21,0.21,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_three_way_doug,tory,candidate,tory,John Tory,individually_published,John Tory,2,31,0.31,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_three_way_doug,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,40,0.4,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_may21_three_way_doug,dont-know,dont_know,,,,Don't know,4,7,0.07,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_five_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,27,0.27,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_five_way_rob,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_five_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,3,24,0.24,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_five_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,34,0.34,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_five_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_five_way_rob,dont-know,dont_know,,,,Don't know,6,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_four_way_no_ford,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,36,0.36,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_four_way_no_ford,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_four_way_no_ford,tory,candidate,tory,John Tory,individually_published,John Tory,3,34,0.34,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_four_way_no_ford,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,8,0.08,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_four_way_no_ford,dont-know,dont_know,,,,Don't know,5,17,0.17,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_three_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,28,0.28,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_three_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,2,29,0.29,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_three_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,37,0.37,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_three_way_rob,dont-know,dont_know,,,,Don't know,4,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_two_way_tory_chow,tory,candidate,tory,John Tory,individually_published,John Tory,1,40,0.4,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_two_way_tory_chow,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,42,0.42,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jun23_two_way_tory_chow,dont-know,dont_know,,,,Don't know,3,17,0.17,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_five_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,26,0.26,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_five_way_rob,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_five_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,3,27,0.27,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_five_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,36,0.36,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_five_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_five_way_rob,dont-know,dont_know,,,,Don't know,6,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_four_way_no_ford_trend,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,1,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_four_way_no_ford_trend,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,36,0.36,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_four_way_no_ford_trend,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_four_way_no_ford_trend,tory,candidate,tory,John Tory,individually_published,John Tory,4,38,0.38,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_four_way_no_ford_trend,dont-know,dont_know,,,,Don't Know,5,18,0.18,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_three_way_rob_trend,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,28,0.28,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_three_way_rob_trend,tory,candidate,tory,John Tory,individually_published,John Tory,2,30,0.3,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_three_way_rob_trend,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,38,0.38,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_three_way_rob_trend,dont-know,dont_know,,,,Don't Know,4,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_two_way_tory_chow_trend,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,40,0.4,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_two_way_tory_chow_trend,tory,candidate,tory,John Tory,individually_published,John Tory,2,42,0.42,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul02_two_way_tory_chow_trend,dont-know,dont_know,,,,Don't Know,3,18,0.18,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_five_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,27,0.27,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_five_way_rob,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_five_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,3,28,0.28,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_five_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,29,0.29,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_five_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_five_way_rob,some-other-candidate,other,,,,Some other candidate,6,1,0.01,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_five_way_rob,dont-know,dont_know,,,,Don't know,7,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_three_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,27,0.27,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_three_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,2,32,0.32,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_three_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,35,0.35,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_three_way_rob,some-other-candidate,other,,,,Some other candidate,4,2,0.02,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_jul21_three_way_rob,dont-know,dont_know,,,,Don't know,5,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_three_way_rob_trend,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,30,0.3,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_three_way_rob_trend,tory,candidate,tory,John Tory,individually_published,John Tory,2,38,0.38,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_three_way_rob_trend,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,28,0.28,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_three_way_rob_trend,dont-know,dont_know,,,,Don’t Know,4,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_five_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,27,0.27,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_five_way_rob,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_five_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,3,35,0.35,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_five_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,25,0.25,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_five_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_five_way_rob,other,other,,,,Other,6,2,0.02,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_five_way_rob,dont-know,dont_know,,,,Don't know,7,2,0.02,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_four_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,29,0.29,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_four_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,2,34,0.34,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_four_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,7,0.07,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_four_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,26,0.26,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_four_way_rob,other,other,,,,Other,5,1,0.01,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug06_four_way_rob,dont-know,dont_know,,,,Don't know,6,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_four_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,31,0.31,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_four_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,2,34,0.34,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_four_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_four_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,23,0.23,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_four_way_rob,other,other,,,,Other,5,1,0.01,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_four_way_rob,dont-know,dont_know,,,,Don't know,6,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_three_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,31,0.31,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_three_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,2,36,0.36,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_three_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,26,0.26,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_three_way_rob,other,other,,,,Other,4,2,0.02,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_aug26_three_way_rob,dont-know,dont_know,,,,Don't know,5,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_four_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,28,0.28,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_four_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,2,40,0.4,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_four_way_rob,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_four_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,21,0.21,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_four_way_rob,some-other-candidate,other,,,,Some other candidate,5,1,0.01,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_four_way_rob,dont-know,dont_know,,,,Don't know,6,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_three_way_rob,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,30,0.3,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_three_way_rob,tory,candidate,tory,John Tory,individually_published,John Tory,2,41,0.41,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_three_way_rob,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,24,0.24,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_three_way_rob,some-other-candidate,other,,,,Some other candidate,4,2,0.02,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_three_way_rob,dont-know,dont_know,,,,Don't know,5,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_two_way_rob_tory,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,30,0.3,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_two_way_rob_tory,tory,candidate,tory,John Tory,individually_published,John Tory,2,57,0.57,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_two_way_rob_tory,some-other-candidate,other,,,,Some other candidate,3,8,0.08,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep08_two_way_rob_tory,dont-know,dont_know,,,,Don't know,4,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_three_way_doug,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,1,34,0.34,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_three_way_doug,tory,candidate,tory,John Tory,individually_published,John Tory,2,41,0.41,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_three_way_doug,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,19,0.19,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_three_way_doug,some-other-candidate,other,,,,Some other candidate,4,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_three_way_doug,dont-know,dont_know,,,,Don't know,5,3,0.03,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_two_way_tory_chow,tory,candidate,tory,John Tory,individually_published,John Tory,1,52,0.52,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_two_way_tory_chow,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,29,0.29,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_two_way_tory_chow,some-other-candidate,other,,,,Some other candidate,3,13,0.13,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep12_two_way_tory_chow,dont-know,dont_know,,,,Don't know,4,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_current_field_trend,tory,candidate,tory,John Tory,individually_published,John Tory,1,38,0.38,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_current_field_trend,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,31,0.31,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_current_field_trend,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,25,0.25,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_current_field_trend,other-dont-know,combined_residual,,,,Other / Don’t Know,4,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_tory_doug,tory,candidate,tory,John Tory,individually_published,John Tory,1,57,0.57,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_tory_doug,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,35,0.35,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_tory_doug,some-other-candidate,other,,,,Some other candidate,3,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_tory_doug,dont-know,dont_know,,,,Don't know,4,2,0.02,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_tory_chow,tory,candidate,tory,John Tory,individually_published,John Tory,1,49,0.49,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_tory_chow,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,35,0.35,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_tory_chow,some-other-candidate,other,,,,Some other candidate,3,11,0.11,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_tory_chow,dont-know,dont_know,,,,Don't know,4,6,0.06,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_doug_chow,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,1,41,0.41,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_doug_chow,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,50,0.5,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_doug_chow,some-other-candidate,other,,,,Some other candidate,3,5,0.05,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep22_two_way_doug_chow,dont-know,dont_know,,,,Don't know,4,4,0.04,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
forum_2014_sep29_decided_leaning,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,1,33,0.33,Source-published numeric token and label preserved exactly; no normalization or inferred remainder.
